ESTACIÓN,CÓDIGO,X=N,Y=E,MUNICIPIO,CUENCA,AÑO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
El Triángulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,2006,52.7,3.3,136.3,124.4,108.8,115.5,25.2,22.1,25.8,121.1,107.4,114.9
El Triángulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,2007,0,15.9,28.5,113.9,121.4,81.4,52.5,176.8,42,207.5,65.8,71.5
El Triángulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,2008,37.5,23.5,35.4,86.9,133.8,155,80.4,71.8,70,58.1,131.2,32.7
El Triángulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,2009,70.9,0,83,10.7,105.5,52.7,136.9,54.9,66.2,124.5,53.4,5.7
El Triángulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,2010,5,14.6,10.3,205.2,178.2,55.1,129,38.7,76.2,82.1,110.5,46.4
El Triángulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,2011,58.1,110.1,174.7,312.7,173.5,42.1,106.3,56.5,46.5,165.1,180.3,11.1
El Triángulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,2012,66.7,18.2,63,251.7,20.7,66.9,62.4,15.3,37.8,111.4,32.7,12.2
El Triángulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,2013,5.6,56.8,42.8,101.5,110.2,19.5,39.6,86.4,46.6,51.5,209.7,25.2
El Triángulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,2014,11.2,45.1,114,67.5,51.7,41.7,42.8,60.9,28.9,84.9,138.6,58.2
El Triángulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,2015,17.8,44.3,78,31.9,37,97.3,65.7,112.4,31,23.8,70.599999999999994,5.1
El Triángulo,2401039,1078310,1051230,Lenguazaque,R. Lenguazaque,2016,20.3,0,14.1,132.1,148.30000000000001,94.5,126.3,49.3,70.2,126.8,100,15
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1965,17.6,30.7,33.2,149,87.9,5.3,3.8,50.7,91.3,147,188.1,54.3
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1966,3.1,0,36.2,111.3,161.2,131.1,49.2,70.9,94.5,153.5,151.5,86.8
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1967,24.3,88.7,80.7,186.2,134.9,64.8,29.4,19.4,50.5,123.2,87.8,60
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1968,37.3,30.8,79.9,241.8,92,145.1,14.1,47,179.5,115.1,54.8,21.8
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1969,42.1,26.6,52.8,191.2,49.4,41.3,5.1,23.3,125.4,194.7,147.9,49.2
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1970,20.5,14.1,21.2,106.4,142.3,46.3,52.9,45.1,72.4,119,84.5,63.2
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1971,111.8,45.8,113.3,179,186.1,76.9,16.4,69.5,93.5,141.1,108.4,44.9
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1972,73.1,27.9,75.8,302.9,136.8,107.9,83.8,63.4,19.4,101.4,139.8,52.2
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1973,45,5.6,69.1,51.6,65,133.4,137.9,60.9,126.3,167.9,284,93
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1974,28.1,71.3,91.7,187.6,84.8,99.3,32.5,32.2,158,223.5,189.2,22.9
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1975,3.5,76.7,125.9,101.8,183.7,68.8,109.9,121.3,99.4,149,144.2,142.8
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1976,34.4,61.2,153.6,143.1,133.7,54.5,6,28.7,76.8,161.1,108.5,41.2
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1977,7.3,7.6,106.6,43.5,26.1,45.1,65.6,47.4,95,136.3,138.7,10.1
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1978,6,32.5,119.3,166.1,175.7,89.4,59.1,26.5,55,132.4,48.7,64.1
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1979,15.5,24,85.1,149.7,111.7,82.1,69.1,48.9,75.9,192,180.4,52.9
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1980,3.7,47.1,41.7,60.5,112.7,138.5,7.6,15.6,38.5,164.5,84.7,48
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1981,14.5,16.9,51.3,189.8,212.9,108.7,31,80.1,70.4,139.5,72,47.8
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1983,4.7,20.8,73.7,224.3,128.8,70.8,37.2,3.4,30.6,134.8,116.1,83
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1984,44,121.9,92.7,105.9,125.5,112,114.8,82.5,115.7,124.1,131.3,49.7
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1985,18.2,3,98.5,144.9,109.6,45.9,42,75,117.3,166,69.7,34.7
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1986,24.6,57.1,23.5,118.2,77.7,66.8,15.8,49,91.2,302.7,101.5,11.9
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1987,39.5,32.6,54.8,141.9,118.5,18.3,72.4,21.5,148.5,186.4,72.9,51.2
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1988,22.6,73.4,49.5,113.5,42.5,102.6,78.8,92.1,148.6,138.6,168.1,110.1
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1989,46.9,41.7,72.1,88.6,89.8,55.6,36,22.6,81.9,109.6,61.9,17.9
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1990,28.4,51.4,72.9,165.2,52.3,7.2,28.5,63.8,29.9,173,107,48.6
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1991,0,4.2,153.4,139.4,156.5,58.3,34,17,105.6,66.5,81.8,33.8
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1992,8.5,23,17.1,72,83.5,16.6,40.6,30.3,67.3,30.3,112.3,78.7
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1993,0,0,0,129.2,154,0,42.1,19.9,18.8,59.1,189.3,45.5
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1994,65.4,77.1,82.1,167.4,84,66.6,29.2,20.2,98.8,161.1,158.4,32
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1995,9.4,28.9,91.7,107.5,87,53.4,60,105.5,116.9,163.7,104,112.1
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1996,18.5,57.4,103.5,43.7,136.1,107.9,46,76.8,31.1,147.6,47.8,17.3
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1997,47.8,31.4,26.5,153.9,65.6,92.3,12.3,0,106.1,99.4,82,7.2
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1998,12.8,63.4,68.1,227.9,143.1,9.1,44.5,89.4,134.3,212,169.5,108.5
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,1999,69.8,158.3,69.5,168.5,34.7,158.4,34.6,84.1,105.9,145.2,113.9,113.8
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2000,8.7,68.9,119.7,85.2,132.2,66,80.1,20.8,153.5,96,58.3,32.9
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2001,41.1,51.9,103.4,38.1,74.9,23.9,24.5,3.2,93.3,136,72.3,42.3
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2002,11.4,41.3,179.1,144.6,105.2,67.8,87,17.7,97.8,105.3,101.5,59.7
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2003,4.9,44.1,89.1,179.1,41.3,0,0,0,0,0,0,0
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2004,0,0,0,0,0,0,0,0,0,0,0,0
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2005,32.3,52.1,65.5,124.3,103.5,16,0,0,0,0,0,0
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2006,19.7,11.5,141.7,138.1,120.8,115.7,0,0,25,124.2,103.9,37.8
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2007,25,17.2,123.5,124.5,86.8,24,58.3,91.1,27.5,125.3,49,84.6
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2008,47,42.1,66.3,64.1,133.6,41,58.3,88.9,44.1,109.7,128.3,49.6
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2009,47.9,135.7,243.2,89.1,36.1,71.3,14,33,65.4,81.3,49.1,21
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2010,12,30.5,66.2,185.5,116.8,48.6,261.3,52.7,92.6,94.6,132,57
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2011,46.4,36.4,179.3,198.9,181.3,67.4,55.7,64.9,55.3,146.2,200.1,126.5
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2012,60.6,53.1,101.5,154.1,91.3,26,35.4,44.8,31.2,84.9,63.9,26
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2013,12.1,41,77.2,153.8,138.8,22,5,59.1,20,116.7,74.7,79.4
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2014,22,94.8,50.9,75.7,114.6,30.9,42.9,12.4,49.5,119.5,118.3,161.6
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2015,48.7,17,117.5,131.9,26,20,22,13,35.1,70.400000000000006,44.5,5
Caldas,2401042,1106000,1023410,Caldas,R. Chiquinquirá,2016,3,14,57.1,120.5,155,30,58.4,18,44,104.4,79.8,81.099999999999994
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1962,89.2,17.1,116.3,104.3,29.5,61.9,4.9,83,33.9,183.1,134.2,19.5
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1963,63.2,55,132.1,33.4,121.8,66.3,62,31.8,36.1,30.9,0.5,14.9
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1964,23.9,43.3,0,1.5,136.9,108.4,68.9,76.3,65.6,172.9,77.7,41.6
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1965,23.3,28.1,33.3,123.2,93.3,16.2,11.2,57.5,49.4,169.4,203.8,57.5
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1966,17,9,97,73,139,102,74,55,141,191,154,56
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1967,26.6,93.2,57.7,212.1,85.5,,30,41.8,40.7,103.8,115.6,78.1
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1968,32.5,64.8,51.3,223.4,150.7,133.4,20.7,28.5,144.5,211.3,106.1,21.3
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1969,30.5,59.6,72.5,208.2,80.1,57.9,14.5,18.9,133.7,151.7,183.2,92.6
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1970,30.9,12.2,53.4,185.6,158.5,64.5,41.7,64.1,90.2,134,139.6,108.9
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1971,124.1,87.8,247.5,176.8,226.8,87.6,17.1,68.6,130.8,213.3,114.8,133.5
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1972,73.6,46.1,151.3,266.1,129.2,73.1,51.4,117.9,39.3,99,49.9,83.2
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1973,15,9,115.8,135.5,57.7,114,118.4,86.9,180.8,155.1,320.4,135.1
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1974,44.9,99.4,136.9,190.8,134.6,96.3,45.4,28.9,151.9,261.5,234.7,31.2
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1975,23.5,100.8,101.8,94.5,150.4,64.9,149.6,95.7,98.3,212,159.1,89.8
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1976,34.4,118.2,170,104.2,110.4,41.8,4.2,41.6,81.7,201.2,99.1,80
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1977,11.3,19.7,82.2,61.1,73.6,90.7,57.3,46.5,167.5,230.2,106.7,28.9
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1978,6,53.2,201.6,176.7,121.4,62.5,66.9,46.9,43.9,116.9,116.5,123.7
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1979,48.5,111.8,159.5,208.9,176,131.8,61.2,116.7,102,252.4,157.5,43.3
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1980,29.1,77.3,54.8,104.2,42.2,123.6,11,47.5,118.4,167.9,127.9,58.2
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1981,39,28,60.8,257.3,294,68.4,22.4,72.8,62.6,217.8,104,57.4
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1982,80.1,121.1,67.3,223.2,174.6,52.5,35.4,4.7,97.1,194.6,54.8,69.1
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1983,2.5,10.5,76.7,264.1,183.7,48.1,30,11.6,28.4,181,117.9,146.5
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1984,92.5,140.9,108.3,92.1,158.6,103,110.4,36.9,131.7,121.9,121.8,34.1
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1985,9.7,24.8,39.6,130.6,107.8,31.4,51.4,50.7,45.3,160,110,21.2
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1986,52.5,89.3,67.5,140.7,108.3,69.9,13.6,45.8,98.4,343.3,122.2,35.7
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1987,35.2,16.4,91.5,134.4,125.5,23,86.4,46.3,215.1,251.6,62.6,53.7
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1988,18.4,43.2,29.9,94.2,85.5,127.8,87.7,77.6,122.6,116.6,172.2,93.3
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1989,80.4,91.9,104.8,71.7,159.4,57.3,30.1,42.1,93.3,109.5,73.6,40.4
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1990,46.2,37.7,83.6,208.5,82.5,18.1,77.8,48.2,66,269.2,128.2,38.1
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1991,2,35.1,154.5,195.2,179.6,61.7,43.6,16.2,118.2,75.1,192.6,41.3
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1992,13.4,82.5,50.2,79.2,87.8,23.8,35,14.9,72.2,71.8,124.8,78.8
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1993,41,39,98.8,189.4,171.4,12,34,46.8,50.1,170,227.4,76.5
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1994,57.9,126.4,124,213.9,88.8,22.8,26.2,25.7,162.8,145.3,173.4,40
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1995,10.9,23.2,162.9,119.3,89.3,62.4,122.6,103.8,93.5,186.4,90,124.4
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1996,29.1,131.9,104.3,80.6,138.9,148.6,96.4,63,31.2,181,73.8,19.3
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1997,53.4,32.7,38.9,201.1,57.5,76,0,2.4,88.1,81.2,117.3,4.5
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1998,0,53.9,124.1,188.3,218.8,15,56.9,106.5,32.4,85,85.1,20.7
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,1999,68.1,139.5,150.5,162,99.1,106.2,30.5,47.8,182.7,172.5,184,114.4
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2000,37.9,87.4,166,164.6,84,159.9,91.5,38.4,114.6,123.8,98.3,28.3
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2001,34.5,30,150.1,58,151.9,51.5,21.8,11.2,149.6,115.4,102,120.8
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2002,12.9,26.9,168.6,213.5,105.8,66.7,49.6,14.5,100.9,124.6,104.1,85.1
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2003,0,96.6,71.7,200.1,49.2,0,0,0,0,0,0,0
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2004,0,0,0,0,0,0,0,0,0,0,3.1,61.2
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2005,36.2,59.4,44.4,143.1,111.3,63.5,60.5,80.6,114.4,242.6,130.5,75.2
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2006,35.2,9.2,178.8,212.5,143,74.6,21.4,27.8,52.8,153.2,246.7,53.9
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2007,37.6,5.4,142.2,181.4,113.1,24.6,81.2,129.7,23.3,255.7,138.4,101.4
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2008,75.8,119.4,97.7,154.3,197.3,83.1,80,146.8,85.3,179.7,166.3,53.7
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2009,39.2,88.6,179.7,159.8,62.7,45.7,44.3,79.6,36.5,158.8,110,23.5
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2010,15.5,49.2,102.4,260.5,197.5,66.7,197.7,40.5,271.1,145.8,168.1,108.8
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2011,65.5,126,190.8,323.4,165.8,64.4,64.6,89.1,101.1,221.5,250,165.6
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2012,66.8,77.7,95.2,250.2,99.7,40.6,33.9,59.4,43.3,74.2,90.7,71.2
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2013,6.9,106.1,188.5,200.4,142,30,0,79.5,46.2,69,0,50.8
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2014,58.2,137.6,97.6,151.9,173.9,31.4,26.7,34.1,47.8,96.6,112.3,87.4
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2015,47.1,0,101,130.4,24.8,21.7,21.4,44.2,114.5,77.3,80.5,7.3
Esclusa Merchán,2401043,1121150,1035700,Saboyá,R. Suárez,2016,34.299999999999997,44,75.8,191.2,149.69999999999999,45.1,58.7,37.9,39.5,148.5,160,187.1
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1966,11,21.5,82.5,73.6,100,92.5,81,58,81,147,137,15
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1967,32,18,83,117,91,60,22,17,49,74.5,74,73.8
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1968,8,24,47,96,109,126,56,41,110,114,69,26
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1969,30,67,46,155,115,92,35,3,134,95,110,33
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1970,36,11,22,26,73,47,24,19,32,73,69,115
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1971,101,22,79.4,90,76,26,40,32,141,88,269,68
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1972,43.1,12.4,34,112,49,33,15,42,28,27,70,11
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1973,20,0,75,264,81,112,69.4,153,336,174,184,41
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1974,4,149,121,203,71,129,63,51,181,116,154,25
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1975,18,55,123.1,72,87,67,137,99,106,100,106,142
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1976,51,54,121,215,113,50,82,17,71,177,88,45
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1977,25,15,62,87,153,81,60,44,187,191,198,12
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1978,14,56,143,153,190,102,72,41,67,7,36,40
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1979,13,38,105,159,115,112,31,161,91,259,193,38
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1980,35,47,23,76,83,71,20,33,73,28,61,47
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1981,13,26,60,165,129,72,18,50,20,29,76,21
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1982,45,42,84,96,94,27,78,39,38,78,34,33
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1983,10,20,29,154,52,33,25,11,0,7,20,23
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1984,49,43,96,92,91,49,33,75,101,27,59,3
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1985,29,0,18,22,71,28,7,23,52,76,49,24
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1986,13,23,12,31,48,88,64,21,30,85,34,12
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1987,15,29,7,66,56,6,80,37,81,134,89,29
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1988,5,37,19,75,46,100,34,40,68,54,57,47
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1989,39,31,85,53,55,60,44,34,51,75,19,30
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1990,12,57,73,15,79,40,65,31,14,153,70,57
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1991,28,14,146,46,68,32,111,45,25,58,75,22
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1992,16,24,0,27,18.5,11,15,33,40,31,65,65
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1993,22,22,18,99,199,73,57,37,37,15,75,50
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1994,65,66,61,93,82,62,50,32,80,146,142,12
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1995,17,22,188,85,48,47,39,147,52,94,91,113
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1996,19,55,119,120,158,123,58,24,43,208,58,78
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1997,83,5,40,137,43,13.5,41,17.9,41,72,86.5,8
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1998,0,80,89,105.5,185,34.5,74.5,54,28,170,141,135
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,1999,81,147,91,150,53,130,63,109,140,231,84,139
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2000,19,123,145,107,123,69,95,64,96,98,61,17
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2001,21,13,117,15,96,30,55,12.5,102.5,91,42,106
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2002,7,24.5,70,26.7,9.8,12.9,8.3,2.2,5.6,6.3,3.6,2.9
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2003,0,2.4,7.9,191,71,42.5,34,21,24,34,47,60
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2004,9,14,22,64,30,11,14,12,12,56.5,28,6
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2005,23.5,10,34,86.5,97.5,27,84,0,0,0,0,0
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2006,18.5,9,170.5,238,139,36,0,12.5,21,86,157,93
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2007,31,18,54,199,36,35,25,43,10,158,57,94
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2008,42,43,84,125,205,69,81,79,51,152,105,92
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2009,26,78,116,78,63,94,41,121,48,116,41,63
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2010,2,41,2,184,223,46,179,28,83,136,115,119
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2011,0,111,205,324,190,65,87,154,80,175,220,152
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2012,87,30,66,165,49,34,78,31,10,121,49,53
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2013,18,42,87,115,112,28,15,28,79,91,116,89
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2014,28,105,26,72,87,48,41,40,56,74,106,34
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2015,31,26,57,93,25.4,84,48,11,16,45,54,0
Tres Esquinas,2401044,1087270,1025000,Susa,R. Susa,2016,9,13,73,144,99,32,53,30,65,112,107,55
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1965,0,0,0,0,0,0,0,0,0,0,0,91
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1966,23.5,6,112.5,65,118,90.5,70.5,52.5,59,194.4,112,64
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1967,57.5,38,116,189,184.5,80.5,33,50,55,85,78.5,92
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1968,34.5,28,110,298,58,185,12,18,108,218,147,40
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1969,28,87,50,168,127,99.5,2,42,64,360,255.5,66
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1970,58,23,40,97.5,120,69,53,72,105,142,195,97
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1971,133,85,177,110,191,101,34,86,152.1,133,118,80
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1972,120,58,92,284,68,87,53,94,32,77,179,95
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1973,31,0,65,106,93,107,67,62,140,150,194,106
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1974,20,73,109.5,133.5,105,106.5,33,31,131,168,172,8
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1975,5,75,89,87,192,64,95,77,92,205,62,119
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1976,23,69,102,170,57,49,3,12,40,180,94,59
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1977,9,69,63,52,72,44,96,45,95,109,119,27
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1978,5,51,142.5,208,93,103,70,26,83,178,88,60
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1979,23,90,98,139,202,86,81,96,91,204,266,33
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1980,6,85,40,86,68,89,35,34,77,221,110,62
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1981,15,55.5,19,202,259.5,69,47,57,72,146,120,50
Sta Sofía,2401046,1123500,1052520,Santa Sofía,R. Sutamarchán,1982,97,141,164,248,112.5,24,33.5,3,94,252.5,136.5,63
